6.22174	1.19351	1.20392	1.22587	1.23705
1.79966	0.76811	0.82489	0.86681	0.87795
1.37382	0.75102	0.79103	0.82386	0.82245
1.06772	0.70737	0.73034	0.754	0.74976
0.98057	0.7156	0.73199	0.73675	0.74035
0.88162	0.70591	0.71918	0.71634	0.72504
0.82841	0.7015	0.70746	0.70355	0.71012
0.80195	0.68877	0.69113	0.68881	0.6942
0.82483	0.70654	0.70498	0.70242	0.70604
0.78243	0.6918	0.68785	0.68584	0.68795
0.76681	0.70129	0.70116	0.70038	0.70479
0.7633	0.68224	0.67775	0.67667	0.67943
0.74602	0.69899	0.69984	0.70251	0.7064
0.69322	0.68877	0.69412	0.69712	0.70295
0.73218	0.69234	0.69699	0.69999	0.70493
0.69425	0.65915	0.65453	0.65298	0.65479
0.67823	0.67841	0.67291	0.67267	0.67312
0.70292	0.67559	0.67174	0.67198	0.67256
0.6932	0.69629	0.69796	0.70005	0.70232
0.66318	0.67781	0.67741	0.67828	0.68069
0.63691	0.73431	0.7511	0.76191	0.76982
0.65152	0.69942	0.69916	0.70133	0.70326
0.63115	0.67777	0.67162	0.66956	0.66872
0.59709	0.71925	0.72133	0.72461	0.72735
0.62894	0.67936	0.67596	0.67516	0.67495
0.61716	0.70714	0.70773	0.70976	0.7116
0.58625	0.67215	0.67056	0.67037	0.67082
0.58686	0.70426	0.71259	0.71856	0.72371
0.59981	0.7022	0.69934	0.69841	0.69811
0.57057	0.65165	0.65036	0.64971	0.6496
0.56148	0.68176	0.68071	0.68083	0.68148
0.57292	0.67599	0.67616	0.67706	0.67831
0.56611	0.66316	0.66171	0.66129	0.66147
0.53753	0.6264	0.62577	0.62561	0.62591
0.52691	0.66753	0.66774	0.66859	0.66983
0.53633	0.62418	0.62434	0.62488	0.62571
0.52082	0.63273	0.63401	0.63566	0.63743
0.51201	0.65363	0.65314	0.6533	0.65378
0.49388	0.65548	0.65569	0.65674	0.65829
0.5022	0.6503	0.65117	0.65247	0.65421
0.51729	0.65275	0.6546	0.65682	0.65939
0.47907	0.62798	0.63191	0.63556	0.63929
0.48969	0.65302	0.65536	0.65791	0.6608
0.48059	0.62689	0.62798	0.62954	0.63143
0.46439	0.64072	0.64254	0.64463	0.64693
0.4868	0.61027	0.61179	0.61383	0.61613
0.46312	0.62768	0.63161	0.63515	0.63881
0.46759	0.60211	0.60378	0.60598	0.60856
0.44664	0.61349	0.61449	0.61611	0.6181
0.45222	0.58014	0.58109	0.58259	0.58423
0.46348	0.57826	0.57963	0.58191	0.58443
0.43756	0.61081	0.61485	0.61907	0.62374
0.43581	0.63855	0.64234	0.64619	0.65036
0.44014	0.62886	0.63131	0.63439	0.63794
0.42902	0.60437	0.60474	0.60649	0.60903
0.44957	0.62159	0.62308	0.62553	0.62862
0.45342	0.60307	0.60473	0.60743	0.61075
0.42666	0.59099	0.59415	0.59713	0.6005
0.40728	0.62025	0.6206	0.62218	0.62446
0.46051	0.58407	0.58542	0.58742	0.58964
0.4413	0.6238	0.62867	0.63365	0.63882
0.39841	0.60561	0.60768	0.6098	0.61222
0.41064	0.60673	0.60782	0.60983	0.61214
0.44627	0.58577	0.58729	0.59012	0.59345
0.39105	0.61806	0.62105	0.62523	0.63032
0.38412	0.5828	0.58317	0.58507	0.58754
0.44686	0.62256	0.62392	0.62652	0.62976
0.38984	0.57776	0.58095	0.58476	0.58882
0.38289	0.60235	0.60116	0.6024	0.60487
0.41665	0.57674	0.57679	0.57899	0.58185
0.40494	0.60171	0.60548	0.61077	0.6168
0.36343	0.57557	0.57659	0.579	0.58177
0.39205	0.56401	0.56209	0.5635	0.56583
0.40184	0.57619	0.576	0.57903	0.583
0.3534	0.5716	0.57208	0.57498	0.57886
0.36524	0.56976	0.56825	0.56997	0.5724
0.40543	0.5665	0.56525	0.56771	0.57131
0.35843	0.56674	0.56789	0.57158	0.57581
0.35563	0.56663	0.56388	0.56522	0.56826
0.38407	0.56984	0.56764	0.56949	0.57283
0.3739	0.57893	0.57729	0.58114	0.58647
0.33072	0.56591	0.56495	0.56681	0.56968
0.36424	0.55966	0.55429	0.55428	0.55582
0.37286	0.57512	0.57175	0.5736	0.5777
0.31986	0.55973	0.5569	0.55845	0.56171
0.34012	0.56644	0.56223	0.56267	0.56462
0.37344	0.55452	0.54816	0.54812	0.5504
0.32522	0.55525	0.55155	0.55346	0.55689
0.33144	0.56254	0.55601	0.5556	0.55798
0.35487	0.5672	0.56149	0.56165	0.56418
0.36529	0.55424	0.54805	0.54816	0.55057
0.35673	0.55358	0.54751	0.54774	0.55016
0.3759	0.55284	0.54681	0.54701	0.5494
0.3658	0.55231	0.54613	0.54607	0.54835
0.3955	0.5548	0.54933	0.55005	0.55323
0.38201	0.56235	0.55761	0.55923	0.563
0.37264	0.5542	0.54823	0.54824	0.55098
0.40077	0.56059	0.55541	0.55664	0.56026
0.42422	0.56516	0.56026	0.56188	0.56594
0.38818	0.56102	0.55561	0.55676	0.56025
0.38238	0.56065	0.55504	0.55601	0.55956
0.35789	0.56482	0.55991	0.56163	0.56566
0.32974	0.56459	0.55964	0.56141	0.56547
0.34318	0.5674	0.56276	0.56493	0.56931
0.39666	0.56785	0.56322	0.56553	0.57013
0.35083	0.56601	0.56097	0.5631	0.56778
0.34708	0.56534	0.56008	0.56154	0.56603
0.3229	0.56582	0.56052	0.56174	0.56613
0.31324	0.5658	0.56039	0.56135	0.56555
0.34701	0.56705	0.56162	0.56269	0.56678
